,Customer ID,Referred a Friend,Tenure_in_months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,City,Churn Value,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction (based  on service calls),Service issue topic,Average Speed of answer in seconds,Acquisition_id,Acquisition Cost,Retenion_cost_per_customer,Number of Referrals,Total Revenue,Satisfaction Score,Senior Citizen,Married,Dependents
6236,5402-HTOTQ,No,16,,Yes,5.79,Yes,Yes,DSL,4,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,55.3,875.35,0.0,35.0,92.64,Male,43,Macdoel,0,3771,2,0,4.222222222222222,Payment related,50.0,2,20,4.3,0,967.99,5,No,No,No
6237,3890-RTCMS,No,16,,Yes,48.45,No,Yes,Cable,59,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.45,799.0,0.0,0.0,775.2,Male,29,Millville,0,3446,0,0,4.555555555555555,Payment related,40.5,2,20,4.3,0,1574.2,4,No,No,No
6238,5482-VXSXJ,No,22,,Yes,46.5,No,Yes,DSL,17,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,93.2,2157.3,0.0,0.0,1023.0,Male,50,Tehama,0,4093,0,0,3.0,Payment related,61.0,2,20,5.0,0,3180.3,4,No,No,No
6239,9620-ENEJV,No,6,Offer E,Yes,30.54,No,Yes,DSL,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.55,433.95,0.0,0.0,183.24,Female,52,Vina,0,4059,1,0,3.0,Streaming,75.0,2,20,3.7,0,617.19,3,No,No,No
6240,6818-DJXAA,No,10,,Yes,42.93,No,Yes,Fiber Optic,52,No,No,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.1,964.35,0.0,501.0,429.3,Female,43,Alturas,0,3857,2,0,3.0,Technical Support,30.0,2,20,3.7,0,1393.65,3,No,No,Yes
6241,6778-EICRF,Yes,24,,Yes,8.67,Yes,Yes,Fiber Optic,10,Yes,No,No,No,Yes,Yes,Yes,No,One Year,No,Credit Card,74.8,1821.2,0.0,182.0,208.08,Male,57,Clio,0,5535,1,0,4.0,Technical Support,26.0,2,20,5.0,9,2029.28,4,No,Yes,Yes
6242,4132-KALRO,No,4,Offer E,Yes,7.94,Yes,Yes,DSL,3,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,100.85,399.25,0.0,12.0,31.76,Female,31,Davis Creek,0,5354,1,0,4.666666666666667,Technical Support,93.0,2,20,3.7,0,441.01,4,No,No,No
6243,2874-YXVVA,No,34,,Yes,2.82,No,Yes,DSL,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.1,3634.8,0.0,0.0,95.88,Female,38,Herlong,0,3941,1,0,5.0,Streaming,101.0,2,20,5.4,0,3730.6800000000003,5,No,No,No
6244,4293-ETKAP,Yes,65,Offer B,Yes,1.83,Yes,Yes,Cable,13,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.4,5071.9,0.0,0.0,118.95,Female,42,Litchfield,0,4023,1,0,4.0,Contract related,99.0,2,20,7.0,10,5190.849999999999,4,No,Yes,Yes
6245,6504-VBLFL,Yes,55,Offer B,Yes,6.63,No,Yes,Cable,23,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,58.6,3068.6,0.0,0.0,364.65,Male,38,Madeline,0,6231,0,0,4.0,Contract related,113.0,2,20,6.3,9,3433.25,3,No,Yes,No
6246,4203-QGNZA,No,28,,Yes,26.09,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,535.35,0.0,0.0,730.52,Female,27,Los Angeles,0,4476,0,0,4.5,Contract related,81.0,2,20,5.0,0,1265.87,5,No,No,Yes
6247,1640-PLFMP,No,1,,Yes,10.05,No,Yes,Fiber Optic,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,70.25,0.0,0.0,10.05,Female,20,Los Angeles,0,4063,1,1,4.0,Payment related,54.0,2,20,3.7,0,90.3,4,No,No,No
6248,0840-DFEZH,No,7,,Yes,25.17,Yes,Yes,DSL,17,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.35,564.65,0.0,96.0,176.19,Female,63,Los Angeles,0,4989,2,0,3.0,Contract related,75.0,2,20,3.7,0,740.8399999999999,3,No,No,No
6249,1335-HQMKX,Yes,72,Offer A,Yes,46.1,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.35,7323.15,0.0,168.43,3319.2,Female,49,Los Angeles,0,4497,0,0,3.0,Admin Support,97.0,2,20,8.0,6,10642.35,4,No,Yes,No
6250,6923-AQONU,Yes,23,Offer D,Yes,18.91,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.9,454.0,0.0,0.0,434.93,Male,32,Los Angeles,0,4076,1,1,3.0,Payment related,124.0,2,20,5.0,1,888.9300000000001,3,No,Yes,Yes
6251,7029-IJEJK,No,54,,No,0.0,No,Yes,Fiber Optic,21,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,44.1,2369.7,0.0,0.0,0.0,Female,52,Los Angeles,0,6205,1,0,3.0,Streaming,92.5,2,20,6.3,0,2369.7,3,No,No,No
6252,8871-JLMHM,Yes,68,Offer A,Yes,3.41,Yes,Yes,Cable,26,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,90.2,6297.65,0.0,0.0,231.88,Female,27,Los Angeles,0,4095,0,0,3.0,Contract related,91.0,2,20,7.0,3,6529.53,4,No,Yes,No
6253,5447-VYTKW,No,27,,Yes,15.09,No,Yes,DSL,28,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.45,1461.45,0.0,409.0,407.43,Male,53,Los Angeles,0,2191,1,1,3.0,Technical Support,51.0,2,20,5.0,0,1868.88,3,No,No,No
6254,3642-BYHDO,Yes,71,Offer A,Yes,12.22,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.9,1389.35,0.0,0.0,867.62,Female,34,Downey,0,5789,0,0,3.75,Payment related,43.0,2,20,8.0,4,2256.97,4,No,Yes,Yes
6255,9629-NHXFW,Yes,1,,Yes,48.79,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.4,19.4,0.0,0.0,48.79,Female,58,Downey,0,3160,0,0,3.5,Payment related,95.0,2,20,3.7,6,68.19,5,No,Yes,Yes
6256,5766-FTRTS,Yes,72,Offer A,Yes,35.06,No,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.45,6033.1,0.0,0.0,2524.32,Male,35,El Segundo,0,6297,1,0,3.0,Payment related,53.0,2,20,8.0,8,8557.42,3,No,Yes,No
6257,3530-CRZSB,No,7,,Yes,15.54,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,155.9,0.0,0.0,108.78,Female,55,Malibu,0,2100,1,0,3.0,Admin Support,44.5,2,20,3.7,0,264.68,5,No,No,No
6258,9617-INGJY,No,1,,Yes,36.12,No,Yes,Fiber Optic,14,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.6,70.6,0.0,0.0,36.12,Male,31,Manhattan Beach,0,3530,0,0,3.0,Technical Support,61.0,2,20,3.7,0,106.72,3,No,No,No
6259,7234-KMNRQ,No,4,,Yes,8.38,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.0,73.45,0.0,0.0,33.52,Male,21,Pacific Palisades,0,4345,0,0,3.0,Payment related,65.0,2,20,3.7,0,106.97,5,No,No,No
6260,6794-HKIAJ,No,62,,Yes,18.9,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.7,5586.45,0.0,0.0,1171.8,Male,44,Redondo Beach,0,5496,2,0,3.0,Admin Support,118.0,2,20,7.0,0,6758.25,3,No,No,No
6261,3096-WPXBT,Yes,61,Offer B,Yes,18.26,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,100.7,6018.65,0.0,0.0,1113.86,Female,60,Venice,0,4804,3,0,3.666666666666667,Contract related,106.0,2,20,7.0,5,7222.51,3,No,Yes,Yes
6262,8434-PNQZX,No,42,Offer B,Yes,20.27,Yes,Yes,Fiber Optic,15,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,78.45,3373.4,0.0,506.0,851.34,Female,56,Marina Del Rey,0,3192,1,0,4.0,Streaming,29.0,2,20,5.9,0,4224.74,4,No,No,No
6263,5950-AAAGJ,No,18,Offer D,Yes,2.26,Yes,Yes,DSL,73,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,84.3,1537.9,0.0,1123.0,40.68,Male,19,Playa Del Rey,0,4612,0,0,4.333333333333333,Admin Support,104.0,2,20,4.3,0,1578.5800000000002,3,No,No,No
6264,6693-DJWTY,No,35,,Yes,12.56,No,Yes,DSL,56,Yes,Yes,No,No,No,No,No,No,One Year,No,Credit Card,55.6,2016.45,0.0,1129.0,439.6,Female,46,Inglewood,0,5964,0,0,4.75,Contract related,73.0,2,20,5.4,0,2456.05,3,No,No,Yes
6265,6447-EGDIV,No,31,,Yes,31.79,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.95,683.25,0.0,0.0,985.49,Female,23,Santa Monica,0,5772,1,0,4.25,Contract related,44.0,2,20,5.4,0,1668.74,4,No,No,No
6266,4854-SSLTN,Yes,2,Offer E,Yes,42.55,No,Yes,Cable,53,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Mailed Check,59.5,130.5,0.0,69.0,85.1,Male,49,Torrance,0,5613,1,0,4.0,Admin Support,40.0,2,20,3.7,8,215.6,4,No,Yes,Yes
6267,5294-DMSFH,Yes,29,,Yes,33.62,No,Yes,Fiber Optic,13,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,87.8,2621.75,0.0,34.08,974.98,Female,32,Torrance,0,4780,0,0,4.0,Technical Support,15.0,2,20,5.0,1,3596.73,4,No,Yes,Yes
6268,8663-UPDGF,No,26,Offer C,Yes,25.4,Yes,Yes,Fiber Optic,10,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.5,1800.05,0.0,0.0,660.4,Female,54,Whittier,0,3866,1,0,3.0,Payment related,45.0,2,20,5.0,0,2460.45,4,No,No,No
6269,9919-KNPOO,Yes,21,Offer D,Yes,27.66,Yes,Yes,Cable,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.3,1948.35,0.0,156.0,580.86,Female,60,La Mirada,0,2058,0,0,3.0,Admin Support,23.0,2,20,5.0,6,2559.21,3,No,Yes,No
6270,7872-BAAZR,Yes,53,Offer B,Yes,30.31,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.55,1007.9,0.0,0.0,1606.43,Female,49,Norwalk,0,4670,0,0,3.0,Admin Support,79.0,2,20,6.3,10,2614.33,5,No,Yes,Yes
6271,1877-HKBQX,No,11,Offer D,Yes,1.16,No,Yes,DSL,41,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Mailed Check,54.6,617.85,0.0,253.0,12.76,Female,21,Cerritos,0,2573,0,0,3.166666666666667,Technical Support,48.0,2,20,4.3,0,630.61,4,No,No,No
6272,0468-YRPXN,No,29,Offer C,Yes,48.2,No,Yes,DSL,19,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.8,2807.1,0.0,0.0,1397.8,Male,62,Lomita,0,4580,0,0,3.666666666666667,Streaming,56.0,2,20,5.0,0,4204.9,5,No,No,No
6273,5473-KHBPS,Yes,52,Offer B,Yes,8.16,Yes,Yes,Fiber Optic,20,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,95.7,4976.15,0.0,995.0,424.32,Female,53,Surfside,0,4415,0,0,3.666666666666667,Contract related,93.0,2,20,6.3,8,5400.469999999999,3,No,Yes,Yes
6274,0326-VDYXE,Yes,70,Offer A,Yes,16.66,Yes,Yes,DSL,26,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.65,6982.5,0.0,0.0,1166.2,Female,21,Long Beach,0,4252,1,0,4.111111111111111,Technical Support,17.0,2,20,7.0,9,8228.7,4,No,Yes,No
6275,0436-TWFFZ,No,67,Offer A,Yes,8.71,Yes,Yes,Fiber Optic,41,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,85.25,5714.2,1.31,234.28,583.57,Female,21,Long Beach,0,6322,4,0,4.333333333333333,Technical Support,121.0,2,20,7.0,0,6296.459999999999,4,No,No,No
6276,6609-MXJHJ,Yes,30,Offer C,Yes,47.21,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.1,789.55,15.41,0.0,1416.3,Female,39,Long Beach,0,5851,0,0,4.777777777777778,Payment related,22.0,2,20,5.0,6,2190.44,3,No,Yes,Yes
6277,9576-SYUHJ,No,37,Offer C,Yes,12.69,Yes,Yes,DSL,69,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.15,3369.25,17.5,0.0,469.53,Male,29,Long Beach,0,3194,3,1,3.0,Technical Support,59.0,2,20,5.4,0,3871.2799999999997,3,No,No,No
6278,2831-EBWRN,No,4,Offer E,Yes,33.93,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.9,199.75,0.0,0.0,135.72,Male,46,Altadena,0,3200,1,2,3.0,Admin Support,57.0,2,20,3.7,0,335.47,3,No,No,No
6279,6483-OATDN,Yes,8,,Yes,10.36,No,Yes,Fiber Optic,20,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,51.3,411.6,15.02,82.0,82.88,Male,47,Monrovia,0,2545,2,0,3.0,Technical Support,55.5,2,20,3.7,7,479.46000000000004,4,No,Yes,Yes
6280,1293-HHSHJ,No,35,Offer C,Yes,23.77,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,21.1,741.0,14.23,0.0,831.95,Female,61,Montrose,0,5707,0,0,3.0,Streaming,76.0,2,20,5.4,0,1558.7199999999998,4,No,No,No
6281,6060-QBMGV,Yes,70,Offer A,Yes,3.51,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,1433.8,45.47,0.0,245.7,Male,30,Pasadena,0,4442,2,0,5.0,Contract related,113.0,2,20,7.0,9,1634.03,5,No,Yes,No
6282,0975-VOOVL,No,3,,No,0.0,No,Yes,DSL,22,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,29.2,98.5,0.0,22.0,0.0,Female,34,Agoura Hills,0,4699,3,0,4.0,Contract related,96.0,2,20,3.7,0,98.5,4,No,No,No
6283,5201-FRKKS,No,25,Offer C,Yes,17.3,No,Yes,DSL,26,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,74.3,1952.25,40.54,508.0,432.5,Male,53,Winnetka,0,4815,0,0,4.0,Payment related,70.0,2,20,5.0,0,2344.21,4,No,No,No
6284,5443-SCMKX,Yes,58,,Yes,21.38,Yes,Yes,DSL,26,No,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,94.3,5610.15,5.55,1459.0,1240.04,Female,49,Newbury Park,0,6166,1,0,4.0,Technical Support,74.5,2,20,6.3,1,6994.639999999999,3,No,Yes,No
6285,8295-KMENE,No,59,,Yes,13.27,Yes,Yes,Fiber Optic,15,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,76.45,4519.5,30.22,0.0,782.93,Female,33,Newhall,0,5978,1,0,4.0,Contract related,79.0,2,20,6.3,0,5272.21,4,No,Yes,Yes
6286,4558-CGYCZ,No,4,,Yes,41.94,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,78.3,0.0,0.0,167.76,Male,20,San Fernando,0,4987,0,0,4.0,Payment related,124.0,2,20,3.7,0,246.06,3,No,No,No
6287,2368-GAKKQ,No,70,Offer A,Yes,17.32,Yes,Yes,DSL,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.65,7939.25,0.0,238.18,1212.4,Female,28,Sylmar,0,6424,2,0,4.0,Technical Support,73.0,2,20,7.0,0,9151.65,4,No,No,No
6288,8710-YGLWG,No,1,Offer E,Yes,15.76,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,44.9,44.9,0.0,0.0,15.76,Male,44,North Hills,0,2451,0,0,4.0,Admin Support,94.0,2,20,3.7,0,60.66,3,No,No,No
6289,4063-EIKNQ,Yes,11,,Yes,15.73,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.95,267.35,18.17,0.0,173.03,Male,33,Canyon Country,0,4075,0,0,4.0,Payment related,15.0,2,20,4.3,1,422.21000000000004,3,No,Yes,Yes
6290,6036-TTFYU,Yes,16,,Yes,46.86,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,314.45,26.83,0.0,749.76,Female,48,Thousand Oaks,0,4298,1,1,4.0,Payment related,103.0,2,20,4.3,1,1037.38,3,No,Yes,No
6291,6897-RWMUB,Yes,61,,Yes,42.31,No,Yes,DSL,59,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,68.05,4158.25,0.0,0.0,2580.91,Male,23,Chino,0,4436,1,0,4.0,Technical Support,56.5,2,20,7.0,2,6739.16,4,No,Yes,Yes
6292,1077-HUUJM,No,7,Offer E,Yes,28.5,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,472.65,0.0,0.0,199.5,Female,48,Rancho Cucamonga,0,4668,2,0,5.0,Payment related,69.0,2,20,3.7,0,682.15,5,No,No,Yes
6293,0895-LNKRC,Yes,6,Offer E,Yes,1.57,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.45,113.5,0.0,0.0,9.42,Male,53,El Monte,0,3461,1,0,4.0,Admin Support,108.0,2,20,3.7,10,122.92,4,No,Yes,Yes
6294,8417-GSODA,Yes,28,,Yes,13.19,Yes,Yes,DSL,30,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,92.2,2568.15,0.0,77.04,369.32,Male,37,Rancho Cucamonga,0,5116,0,0,4.333333333333333,Technical Support,47.0,2,20,5.0,1,2937.4700000000003,4,No,Yes,Yes
6295,2227-JRSJX,No,21,Offer D,Yes,6.12,No,Yes,DSL,51,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.15,1956.4,0.0,998.0,128.52,Female,22,Monterey Park,0,5324,2,0,3.0,Payment related,23.0,2,20,5.0,0,2084.92,3,No,No,No
6296,9847-HNVGP,No,17,Offer D,Yes,25.91,No,No,,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.95,310.6,0.0,0.0,440.47,Male,23,Monterey Park,0,2221,2,0,3.25,Admin Support,88.0,2,20,4.3,0,751.07,5,No,No,No
6297,6696-YDAYZ,Yes,16,Offer D,Yes,27.24,No,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,290.55,0.0,0.0,435.84,Male,30,Mt Baldy,0,2856,0,0,3.5,Technical Support,44.0,2,20,4.3,3,726.39,3,No,Yes,Yes
6298,4634-JLRJT,No,1,Offer E,Yes,29.86,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.35,20.35,0.0,0.0,29.86,Female,30,Ontario,0,2183,1,2,4.083333333333333,Admin Support,61.0,2,20,3.7,0,50.21,4,No,No,No
6299,9501-UKKNL,No,59,,No,0.0,No,Yes,Fiber Optic,7,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,51.7,3005.8,0.0,210.0,0.0,Male,43,Diamond Bar,0,6107,2,0,4.166666666666667,Payment related,108.0,2,20,6.3,0,3005.8,3,No,No,No
6300,7860-UXCRM,Yes,63,,Yes,42.17,No,Yes,Cable,73,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.5,4674.55,0.0,0.0,2656.71,Male,22,San Gabriel,0,6382,1,0,4.5,Technical Support,35.0,2,20,7.0,9,7331.26,4,No,Yes,Yes
6301,6357-JJPQT,No,3,,Yes,26.86,No,Yes,DSL,5,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.5,232.35,0.0,12.0,80.58,Female,48,San Gabriel,0,2032,0,0,4.583333333333333,Contract related,28.0,2,20,3.7,0,312.93,5,No,No,No
6302,2292-XQWSV,Yes,40,,No,0.0,No,Yes,Fiber Optic,26,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,60.3,2448.5,0.0,0.0,0.0,Male,19,Temple City,0,3724,0,0,4.666666666666667,Streaming,13.0,2,20,5.4,3,2448.5,4,No,Yes,Yes
6303,9552-TGUZV,Yes,8,Offer E,Yes,20.67,No,Yes,DSL,18,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,75.0,658.1,0.0,118.0,165.36,Male,57,Upland,0,5413,2,0,4.75,Admin Support,37.0,2,20,3.7,8,823.46,3,No,Yes,No
6304,9643-YBLUR,Yes,9,Offer E,Yes,26.03,Yes,Yes,Cable,59,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.05,653.95,0.0,0.0,234.27,Male,27,West Covina,0,2907,3,0,4.833333333333333,Technical Support,99.0,2,20,3.7,4,888.22,4,No,Yes,No
6305,8734-FNWVH,Yes,31,,Yes,30.67,Yes,Yes,Fiber Optic,59,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,59.7,1825.5,0.0,1077.0,950.77,Male,21,West Covina,0,2425,0,0,4.916666666666667,Technical Support,89.0,2,20,5.4,6,2776.27,5,No,Yes,Yes
6306,9447-YPTBX,Yes,50,,Yes,28.1,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.85,943.1,0.0,0.0,1405.0,Female,30,Alhambra,0,4358,1,0,5.0,Admin Support,22.0,2,20,5.9,1,2348.1,5,No,Yes,No
6307,8148-BPLZQ,No,34,,Yes,4.89,No,Yes,DSL,27,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.8,1734.2,0.0,468.0,166.26,Male,34,Jacumba,0,2711,0,0,3.333333333333333,Admin Support,32.0,2,20,5.4,0,1970.46,4,No,No,No
6308,5693-PIPCS,No,41,Offer B,Yes,21.64,No,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,99.65,4220.35,0.0,2490.0,887.24,Male,29,National City,0,2640,0,0,3.8,Technical Support,94.0,2,20,5.9,0,5107.59,5,No,No,No
6309,0491-KAPQG,No,21,Offer D,Yes,28.54,Yes,Yes,Cable,42,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.7,1558.7,0.0,0.0,599.34,Male,28,Pine Valley,0,2071,0,0,3.6,Admin Support,39.0,2,20,5.0,0,2158.04,5,No,No,No
6310,8039-EQPIM,Yes,69,,No,0.0,No,Yes,Fiber Optic,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,60.25,4055.5,0.0,0.0,0.0,Male,22,Spring Valley,0,5717,1,0,3.4,Streaming,12.0,2,20,7.0,7,4175.5,3,No,Yes,No
6311,6479-VDGRK,No,72,,Yes,36.13,No,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.3,6129.2,0.0,0.0,2601.36,Female,46,Cardiff By The Sea,0,4456,1,0,3.0,Admin Support,62.0,2,20,8.0,0,8730.56,3,No,Yes,Yes
6312,3569-JFODW,Yes,72,,Yes,45.66,Yes,Yes,DSL,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,90.95,6652.45,0.0,3127.0,3287.52,Female,20,Del Mar,0,5096,1,0,3.0,Technical Support,70.0,2,20,8.0,2,9939.97,3,No,Yes,Yes
6313,5186-EJEGL,No,9,,Yes,34.43,No,Yes,DSL,51,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,69.5,653.25,0.0,0.0,309.87,Male,24,Escondido,0,3628,2,1,3.0,Technical Support,114.3333333333333,2,20,3.7,0,963.12,3,No,No,No
6314,2203-GHNWN,Yes,24,,Yes,44.93,Yes,Yes,Fiber Optic,82,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,79.65,1928.7,0.0,0.0,1078.32,Female,24,Julian,0,3816,1,0,4.0,Payment related,119.0,2,20,5.0,2,3007.02,4,No,Yes,No
6315,8219-VYBVI,No,39,,Yes,49.95,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.0,1004.35,0.0,0.0,1948.05,Male,52,Rancho Santa Fe,0,4295,0,0,3.428571428571429,Streaming,120.0,2,20,5.4,0,2952.4,4,No,No,Yes
6316,1991-VOPLL,No,9,Offer E,Yes,31.28,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.05,157.65,0.0,0.0,281.52,Female,45,San Marcos,0,3248,0,0,3.285714285714286,Technical Support,46.0,2,20,3.7,0,439.16999999999996,4,No,No,No
6317,9419-IPPBE,Yes,51,Offer B,Yes,19.9,Yes,Yes,Fiber Optic,59,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.15,4554.85,0.0,0.0,1014.9,Female,21,Solana Beach,0,5692,2,2,3.0,Contract related,32.0,2,20,6.3,4,5569.75,3,No,Yes,Yes
6318,0174-QRVVY,Yes,71,,Yes,9.2,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,1847.55,0.0,0.0,653.2,Male,21,San Marcos,0,5747,2,0,3.0,Streaming,16.0,2,20,8.0,2,2500.75,5,No,Yes,Yes
6319,0795-GMVQO,Yes,67,,Yes,23.13,Yes,Yes,DSL,24,Yes,Yes,Yes,No,Yes,Yes,Yes,No,One Year,No,Credit Card,109.9,7332.4,0.0,1760.0,1549.71,Male,36,San Diego,0,5416,0,0,3.0,Payment related,23.0,2,20,7.0,1,8882.11,4,No,Yes,No
6320,2259-OUUSZ,No,7,Offer E,No,0.0,No,Yes,DSL,48,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.5,249.55,0.0,0.0,0.0,Male,28,San Diego,0,5124,1,0,3.0,Contract related,63.0,2,20,3.7,0,249.55,3,No,No,No
